FID,GEOID,NAMELSAD,ALAND,AWATER,INTPTLAT,INTPTLON,OBJECTID,INSIDE_X,INSIDE_Y,COUSUBNS,GEOID_1,NAME,CLASSFP,FUNCSTAT,ALAND_1,AWATER_1,INTPTLAT_1,INTPTLON_1,OBJECTID_1
348,440070105022,Block Group 2,254944,0,41.8,-71.37,404,-71.37,41.8,1220071,4400722960,East Providence ,C5,F,34360109,8498091,41.8,-71.36,20
349,440070105023,Block Group 3,4028194,152338,41.78,-71.34,405,-71.34,41.79,1220071,4400722960,East Providence ,C5,F,34360109,8498091,41.8,-71.36,20
350,440070105024,Block Group 4,865391,34699,41.78,-71.36,406,-71.36,41.78,1220071,4400722960,East Providence ,C5,F,34360109,8498091,41.8,-71.36,20
351,440070106001,Block Group 1,613529,2715884,41.75,-71.36,407,-71.36,41.75,1220071,4400722960,East Providence ,C5,F,34360109,8498091,41.8,-71.36,20
352,440070106002,Block Group 2,775023,31291,41.77,-71.36,408,-71.36,41.77,1220071,4400722960,East Providence ,C5,F,34360109,8498091,41.8,-71.36,20
353,440070106003,Block Group 3,219777,851420,41.78,-71.37,409,-71.37,41.77,1220071,4400722960,East Providence ,C5,F,34360109,8498091,41.8,-71.36,20
354,440070106004,Block Group 4,280706,1561822,41.77,-71.37,410,-71.37,41.76,1220071,4400722960,East Providence ,C5,F,34360109,8498091,41.8,-71.36,20
355,440070106005,Block Group 5,205292,0,41.76,-71.36,411,-71.36,41.76,1220071,4400722960,East Providence ,C5,F,34360109,8498091,41.8,-71.36,20
356,440070106006,Block Group 6,404009,29365,41.76,-71.36,412,-71.36,41.76,1220071,4400722960,East Providence ,C5,F,34360109,8498091,41.8,-71.36,20
357,440070107011,Block Group 1,2581900,23010,41.77,-71.34,413,-71.34,41.77,1220071,4400722960,East Providence ,C5,F,34360109,8498091,41.8,-71.36,20
358,440070107012,Block Group 2,224743,0,41.77,-71.35,414,-71.35,41.77,1220071,4400722960,East Providence ,C5,F,34360109,8498091,41.8,-71.36,20
359,440070107021,Block Group 1,268226,0,41.77,-71.34,415,-71.34,41.77,1220071,4400722960,East Providence ,C5,F,34360109,8498091,41.8,-71.36,20
360,440070107022,Block Group 2,364641,1327,41.77,-71.34,416,-71.34,41.77,1220071,4400722960,East Providence ,C5,F,34360109,8498091,41.8,-71.36,20
361,440070107023,Block Group 3,402762,0,41.76,-71.34,417,-71.34,41.76,1220071,4400722960,East Providence ,C5,F,34360109,8498091,41.8,-71.36,20
362,440070107024,Block Group 4,289832,111316,41.75,-71.35,418,-71.35,41.76,1220071,4400722960,East Providence ,C5,F,34360109,8498091,41.8,-71.36,20
363,440070107025,Block Group 5,611314,23446,41.77,-71.35,419,-71.35,41.76,1220071,4400722960,East Providence ,C5,F,34360109,8498091,41.8,-71.36,20
364,440070133001,Block Group 1,33634239,1313869,41.83,-71.73,554,-71.72,41.83,1220072,4400727460,Foster ,T1,A,131449055,2836636,41.79,-71.73,21
365,440070133002,Block Group 2,34805824,189118,41.82,-71.78,555,-71.77,41.81,1220072,4400727460,Foster ,T1,A,131449055,2836636,41.79,-71.73,21
366,440070133003,Block Group 3,31090946,526734,41.74,-71.76,556,-71.76,41.75,1220072,4400727460,Foster ,T1,A,131449055,2836636,41.79,-71.73,21
367,440070133004,Block Group 4,31918046,806915,41.76,-71.7,557,-71.7,41.76,1220072,4400727460,Foster ,T1,A,131449055,2836636,41.79,-71.73,21
368,440070131011,Block Group 1,36391589,1867714,41.89,-71.73,541,-71.71,41.89,1220070,4400730340,Glocester ,T1,A,140328602,6890435,41.89,-71.69,22
369,440070131012,Block Group 2,34766296,2954990,41.89,-71.77,542,-71.77,41.89,1220070,4400730340,Glocester ,T1,A,140328602,6890435,41.89,-71.69,22
370,440070131013,Block Group 3,9652098,237693,41.91,-71.68,543,-71.69,41.92,1220070,4400730340,Glocester ,T1,A,140328602,6890435,41.89,-71.69,22
371,440070131021,Block Group 1,27152820,460931,41.88,-71.64,544,-71.64,41.88,1220070,4400730340,Glocester ,T1,A,140328602,6890435,41.89,-71.69,22
372,440070131022,Block Group 2,24032830,365970,41.92,-71.62,545,-71.62,41.92,1220070,4400730340,Glocester ,T1,A,140328602,6890435,41.89,-71.69,22
373,440070131023,Block Group 3,8332969,1003137,41.88,-71.59,546,-71.59,41.88,1220070,4400730340,Glocester ,T1,A,140328602,6890435,41.89,-71.69,22
374,440070122001,Block Group 1,2765384,25664,41.82,-71.5,491,-71.5,41.81,1220073,4400737720,Johnston ,T1,A,60683025,2290685,41.83,-71.52,23
375,440070122002,Block Group 2,5013017,451001,41.82,-71.55,492,-71.55,41.82,1220073,4400737720,Johnston ,T1,A,60683025,2290685,41.83,-71.52,23
376,440070122003,Block Group 3,11272498,360125,41.81,-71.54,493,-71.54,41.81,1220073,4400737720,Johnston ,T1,A,60683025,2290685,41.83,-71.52,23
377,440070122004,Block Group 4,16184439,746902,41.84,-71.54,494,-71.54,41.85,1220073,4400737720,Johnston ,T1,A,60683025,2290685,41.83,-71.52,23
378,440070123001,Block Group 1,1236948,58016,41.85,-71.49,495,-71.49,41.86,1220073,4400737720,Johnston ,T1,A,60683025,2290685,41.83,-71.52,23
379,440070123002,Block Group 2,2734319,63347,41.84,-71.5,496,-71.49,41.84,1220073,4400737720,Johnston ,T1,A,60683025,2290685,41.83,-71.52,23
380,440070123003,Block Group 3,5942041,70569,41.86,-71.5,497,-71.51,41.86,1220073,4400737720,Johnston ,T1,A,60683025,2290685,41.83,-71.52,23
381,440070124011,Block Group 1,695961,3834,41.83,-71.47,498,-71.47,41.83,1220073,4400737720,Johnston ,T1,A,60683025,2290685,41.83,-71.52,23
382,440070124012,Block Group 2,410376,0,41.82,-71.48,499,-71.48,41.82,1220073,4400737720,Johnston ,T1,A,60683025,2290685,41.83,-71.52,23
383,440070124013,Block Group 3,455383,0,41.83,-71.48,500,-71.48,41.83,1220073,4400737720,Johnston ,T1,A,60683025,2290685,41.83,-71.52,23
384,440070124014,Block Group 4,1750773,17907,41.83,-71.49,501,-71.49,41.83,1220073,4400737720,Johnston ,T1,A,60683025,2290685,41.83,-71.52,23
385,440070124015,Block Group 5,989621,961,41.82,-71.49,502,-71.49,41.82,1220073,4400737720,Johnston ,T1,A,60683025,2290685,41.83,-71.52,23
386,440070124016,Block Group 6,714423,0,41.83,-71.48,503,-71.48,41.83,1220073,4400737720,Johnston ,T1,A,60683025,2290685,41.83,-71.52,23
387,440070124021,Block Group 1,1737878,38334,41.81,-71.48,504,-71.48,41.82,1220073,4400737720,Johnston ,T1,A,60683025,2290685,41.83,-71.52,23
388,440070124022,Block Group 2,1812838,19940,41.81,-71.48,505,-71.48,41.81,1220073,4400737720,Johnston ,T1,A,60683025,2290685,41.83,-71.52,23
389,440070125001,Block Group 1,1254947,36827,41.8,-71.48,506,-71.48,41.8,1220073,4400737720,Johnston ,T1,A,60683025,2290685,41.83,-71.52,23
390,440070125002,Block Group 2,1937078,3476,41.8,-71.49,507,-71.49,41.8,1220073,4400737720,Johnston ,T1,A,60683025,2290685,41.83,-71.52,23
391,440070125003,Block Group 3,3775101,393782,41.8,-71.51,508,-71.52,41.8,1220073,4400737720,Johnston ,T1,A,60683025,2290685,41.83,-71.52,23
392,440070115001,Block Group 1,6334349,153329,41.95,-71.48,453,-71.47,41.94,1220074,4400741500,Lincoln ,T1,A,46930103,2152298,41.92,-71.45,24
393,440070115002,Block Group 2,374840,0,41.97,-71.47,454,-71.47,41.97,1220074,4400741500,Lincoln ,T1,A,46930103,2152298,41.92,-71.45,24
394,440070115003,Block Group 3,3725000,143134,41.96,-71.48,455,-71.47,41.96,1220074,4400741500,Lincoln ,T1,A,46930103,2152298,41.92,-71.45,24
395,440070115004,Block Group 4,542679,80328,41.97,-71.48,456,-71.48,41.97,1220074,4400741500,Lincoln ,T1,A,46930103,2152298,41.92,-71.45,24
396,440070116001,Block Group 1,2272358,35971,41.93,-71.44,457,-71.45,41.93,1220074,4400741500,Lincoln ,T1,A,46930103,2152298,41.92,-71.45,24
397,440070116002,Block Group 2,5082765,189111,41.88,-71.46,458,-71.45,41.88,1220074,4400741500,Lincoln ,T1,A,46930103,2152298,41.92,-71.45,24
398,440070116003,Block Group 3,4529053,33199,41.92,-71.45,459,-71.44,41.92,1220074,4400741500,Lincoln ,T1,A,46930103,2152298,41.92,-71.45,24
399,440070116004,Block Group 4,12295912,162002,41.92,-71.47,460,-71.47,41.92,1220074,4400741500,Lincoln ,T1,A,46930103,2152298,41.92,-71.45,24
400,440070117011,Block Group 1,1530665,165897,41.91,-71.41,461,-71.41,41.91,1220074,4400741500,Lincoln ,T1,A,46930103,2152298,41.92,-71.45,24
401,440070117012,Block Group 2,1150122,367362,41.9,-71.41,462,-71.41,41.9,1220074,4400741500,Lincoln ,T1,A,46930103,2152298,41.92,-71.45,24
402,440070117013,Block Group 3,2155042,27081,41.91,-71.43,463,-71.42,41.91,1220074,4400741500,Lincoln ,T1,A,46930103,2152298,41.92,-71.45,24
403,440070117021,Block Group 1,1048277,76619,41.89,-71.41,464,-71.41,41.89,1220074,4400741500,Lincoln ,T1,A,46930103,2152298,41.92,-71.45,24
404,440070117022,Block Group 2,1569176,2179,41.88,-71.42,465,-71.42,41.88,1220074,4400741500,Lincoln ,T1,A,46930103,2152298,41.92,-71.45,24
405,440070117023,Block Group 3,4319865,716086,41.9,-71.43,466,-71.43,41.9,1220074,4400741500,Lincoln ,T1,A,46930103,2152298,41.92,-71.45,24
406,440070118001,Block Group 1,931697,0,41.87,-71.43,467,-71.43,41.87,1219763,4400751760,North Providence ,T1,A,14584449,317374,41.86,-71.46,25
407,440070118002,Block Group 2,435110,0,41.86,-71.42,468,-71.42,41.86,1219763,4400751760,North Providence ,T1,A,14584449,317374,41.86,-71.46,25
408,440070118003,Block Group 3,444736,25704,41.86,-71.43,469,-71.43,41.86,1219763,4400751760,North Providence ,T1,A,14584449,317374,41.86,-71.46,25
409,440070118004,Block Group 4,479422,0,41.87,-71.43,470,-71.43,41.87,1219763,4400751760,North Providence ,T1,A,14584449,317374,41.86,-71.46,25
410,440070118005,Block Group 5,643467,0,41.87,-71.44,471,-71.44,41.87,1219763,4400751760,North Providence ,T1,A,14584449,317374,41.86,-71.46,25
411,440070119011,Block Group 1,852468,0,41.86,-71.44,472,-71.44,41.86,1219763,4400751760,North Providence ,T1,A,14584449,317374,41.86,-71.46,25
412,440070119012,Block Group 2,713303,5314,41.86,-71.45,473,-71.45,41.86,1219763,4400751760,North Providence ,T1,A,14584449,317374,41.86,-71.46,25
413,440070119021,Block Group 1,895428,133622,41.87,-71.46,474,-71.46,41.87,1219763,4400751760,North Providence ,T1,A,14584449,317374,41.86,-71.46,25
414,440070119022,Block Group 2,901378,10741,41.87,-71.45,475,-71.45,41.87,1219763,4400751760,North Providence ,T1,A,14584449,317374,41.86,-71.46,25
415,440070119023,Block Group 3,1042409,41626,41.87,-71.46,476,-71.45,41.87,1219763,4400751760,North Providence ,T1,A,14584449,317374,41.86,-71.46,25
416,440070120001,Block Group 1,609698,0,41.85,-71.46,477,-71.46,41.85,1219763,4400751760,North Providence ,T1,A,14584449,317374,41.86,-71.46,25
417,440070120002,Block Group 2,652039,0,41.85,-71.45,478,-71.45,41.85,1219763,4400751760,North Providence ,T1,A,14584449,317374,41.86,-71.46,25
418,440070120003,Block Group 3,672163,0,41.85,-71.46,479,-71.46,41.85,1219763,4400751760,North Providence ,T1,A,14584449,317374,41.86,-71.46,25
419,440070120004,Block Group 4,427321,0,41.85,-71.47,480,-71.47,41.85,1219763,4400751760,North Providence ,T1,A,14584449,317374,41.86,-71.46,25
420,440070120005,Block Group 5,531956,0,41.86,-71.47,481,-71.47,41.86,1219763,4400751760,North Providence ,T1,A,14584449,317374,41.86,-71.46,25
421,440070121021,Block Group 1,393794,0,41.85,-71.48,482,-71.48,41.85,1219763,4400751760,North Providence ,T1,A,14584449,317374,41.86,-71.46,25
422,440070121022,Block Group 2,543059,0,41.85,-71.47,483,-71.47,41.85,1219763,4400751760,North Providence ,T1,A,14584449,317374,41.86,-71.46,25
423,440070121023,Block Group 3,257303,0,41.84,-71.47,484,-71.47,41.84,1219763,4400751760,North Providence ,T1,A,14584449,317374,41.86,-71.46,25
424,440070121024,Block Group 4,349874,66267,41.85,-71.48,485,-71.48,41.85,1219763,4400751760,North Providence ,T1,A,14584449,317374,41.86,-71.46,25
425,440070121031,Block Group 1,453791,0,41.86,-71.47,486,-71.47,41.86,1219763,4400751760,North Providence ,T1,A,14584449,317374,41.86,-71.46,25
426,440070121032,Block Group 2,335140,0,41.86,-71.48,487,-71.48,41.86,1219763,4400751760,North Providence ,T1,A,14584449,317374,41.86,-71.46,25
427,440070121041,Block Group 1,448823,4307,41.86,-71.48,488,-71.48,41.86,1219763,4400751760,North Providence ,T1,A,14584449,317374,41.86,-71.46,25
428,440070121042,Block Group 2,485262,29793,41.87,-71.49,489,-71.49,41.86,1219763,4400751760,North Providence ,T1,A,14584449,317374,41.86,-71.46,25
429,440070121043,Block Group 3,1084808,0,41.87,-71.48,490,-71.48,41.87,1219763,4400751760,North Providence ,T1,A,14584449,317374,41.86,-71.46,25
430,440070128011,Block Group 1,3584996,264715,42.01,-71.59,523,-71.59,42,1219815,4400752480,North Smithfield ,T1,A,61640924,2430153,41.98,-71.54,26
431,440070128012,Block Group 2,2731207,103330,42.01,-71.54,524,-71.54,42.01,1219815,4400752480,North Smithfield ,T1,A,61640924,2430153,41.98,-71.54,26
432,440070128013,Block Group 3,4803078,138278,42.01,-71.57,525,-71.57,42.01,1219815,4400752480,North Smithfield ,T1,A,61640924,2430153,41.98,-71.54,26
433,440070128021,Block Group 1,2266988,31816,41.99,-71.55,526,-71.54,41.99,1219815,4400752480,North Smithfield ,T1,A,61640924,2430153,41.98,-71.54,26
434,440070128022,Block Group 2,3041905,22729,41.98,-71.53,527,-71.53,41.98,1219815,4400752480,North Smithfield ,T1,A,61640924,2430153,41.98,-71.54,26
435,440070128031,Block Group 1,16205935,266755,41.97,-71.53,528,-71.53,41.97,1219815,4400752480,North Smithfield ,T1,A,61640924,2430153,41.98,-71.54,26
436,440070128032,Block Group 2,29006815,1602530,41.96,-71.56,529,-71.56,41.96,1219815,4400752480,North Smithfield ,T1,A,61640924,2430153,41.98,-71.54,26
437,440070150001,Block Group 1,638794,471,41.88,-71.41,622,-71.41,41.88,1219816,4400754640,Pawtucket ,C5,F,22553288,780049,41.87,-71.38,27
438,440070150002,Block Group 2,535129,0,41.87,-71.42,623,-71.42,41.87,1219816,4400754640,Pawtucket ,C5,F,22553288,780049,41.87,-71.38,27
439,440070151001,Block Group 1,616664,11017,41.88,-71.4,624,-71.4,41.88,1219816,4400754640,Pawtucket ,C5,F,22553288,780049,41.87,-71.38,27
440,440070151002,Block Group 2,254587,0,41.87,-71.4,625,-71.4,41.87,1219816,4400754640,Pawtucket ,C5,F,22553288,780049,41.87,-71.38,27
441,440070151003,Block Group 3,160994,0,41.87,-71.4,626,-71.4,41.87,1219816,4400754640,Pawtucket ,C5,F,22553288,780049,41.87,-71.38,27
442,440070152001,Block Group 1,270474,9255,41.88,-71.39,627,-71.39,41.88,1219816,4400754640,Pawtucket ,C5,F,22553288,780049,41.87,-71.38,27
443,440070152002,Block Group 2,307597,9870,41.88,-71.39,628,-71.39,41.88,1219816,4400754640,Pawtucket ,C5,F,22553288,780049,41.87,-71.38,27
444,440070153001,Block Group 1,213980,0,41.89,-71.38,629,-71.38,41.89,1219816,4400754640,Pawtucket ,C5,F,22553288,780049,41.87,-71.38,27
445,440070153002,Block Group 2,206724,0,41.89,-71.38,630,-71.38,41.89,1219816,4400754640,Pawtucket ,C5,F,22553288,780049,41.87,-71.38,27
446,440070154001,Block Group 1,200708,0,41.89,-71.37,631,-71.37,41.89,1219816,4400754640,Pawtucket ,C5,F,22553288,780049,41.87,-71.38,27
447,440070154002,Block Group 2,159867,0,41.89,-71.37,632,-71.37,41.89,1219816,4400754640,Pawtucket ,C5,F,22553288,780049,41.87,-71.38,27
448,440070155001,Block Group 1,278474,0,41.89,-71.36,633,-71.36,41.89,1219816,4400754640,Pawtucket ,C5,F,22553288,780049,41.87,-71.38,27
449,440070155002,Block Group 2,179820,0,41.89,-71.36,634,-71.36,41.89,1219816,4400754640,Pawtucket ,C5,F,22553288,780049,41.87,-71.38,27
450,440070155003,Block Group 3,310875,0,41.89,-71.37,635,-71.37,41.89,1219816,4400754640,Pawtucket ,C5,F,22553288,780049,41.87,-71.38,27
451,440070155004,Block Group 4,154898,0,41.89,-71.37,636,-71.37,41.89,1219816,4400754640,Pawtucket ,C5,F,22553288,780049,41.87,-71.38,27
452,440070156001,Block Group 1,156224,0,41.89,-71.36,637,-71.36,41.89,1219816,4400754640,Pawtucket ,C5,F,22553288,780049,41.87,-71.38,27
453,440070156002,Block Group 2,121336,0,41.89,-71.36,638,-71.36,41.89,1219816,4400754640,Pawtucket ,C5,F,22553288,780049,41.87,-71.38,27
454,440070156003,Block Group 3,203977,0,41.89,-71.36,639,-71.36,41.89,1219816,4400754640,Pawtucket ,C5,F,22553288,780049,41.87,-71.38,27
455,440070157001,Block Group 1,370750,14135,41.89,-71.34,640,-71.34,41.89,1219816,4400754640,Pawtucket ,C5,F,22553288,780049,41.87,-71.38,27
456,440070157002,Block Group 2,259935,0,41.89,-71.35,641,-71.35,41.89,1219816,4400754640,Pawtucket ,C5,F,22553288,780049,41.87,-71.38,27
457,440070157003,Block Group 3,303132,0,41.89,-71.35,642,-71.35,41.89,1219816,4400754640,Pawtucket ,C5,F,22553288,780049,41.87,-71.38,27
458,440070157004,Block Group 4,158033,0,41.9,-71.35,643,-71.35,41.9,1219816,4400754640,Pawtucket ,C5,F,22553288,780049,41.87,-71.38,27
459,440070158001,Block Group 1,697923,181089,41.89,-71.34,644,-71.34,41.88,1219816,4400754640,Pawtucket ,C5,F,22553288,780049,41.87,-71.38,27
460,440070158002,Block Group 2,188490,0,41.88,-71.35,645,-71.35,41.88,1219816,4400754640,Pawtucket ,C5,F,22553288,780049,41.87,-71.38,27
461,440070158003,Block Group 3,298186,0,41.88,-71.35,646,-71.35,41.88,1219816,4400754640,Pawtucket ,C5,F,22553288,780049,41.87,-71.38,27
462,440070158004,Block Group 4,136558,0,41.89,-71.35,647,-71.35,41.89,1219816,4400754640,Pawtucket ,C5,F,22553288,780049,41.87,-71.38,27
463,440070158005,Block Group 5,139503,0,41.89,-71.35,648,-71.35,41.89,1219816,4400754640,Pawtucket ,C5,F,22553288,780049,41.87,-71.38,27
464,440070159001,Block Group 1,211678,0,41.89,-71.36,649,-71.36,41.89,1219816,4400754640,Pawtucket ,C5,F,22553288,780049,41.87,-71.38,27
465,440070159002,Block Group 2,153930,0,41.88,-71.36,650,-71.36,41.88,1219816,4400754640,Pawtucket ,C5,F,22553288,780049,41.87,-71.38,27
