placekey,parent_placekey,location_name,top_category,latitude,longitude,street_address,city,region,postal_code,poi_cbg,total_visitors,rank
226-225@62k-pyg-835,226-224@62k-pyg-835,Dollar General,"General Merchandise Stores, including Warehouse Clubs and Supercenters",41.693472,-71.278285,1150 Hope St,Bristol,RI,02809,440010309021,795,3
222-223@62k-pxm-xyv,,Walgreens,Health and Personal Care Stores,41.694801,-71.264448,591 Metacom Ave,Bristol,RI,02809,440010309021,574,4
223-222@62k-pxm-xyv,,1776 Liquors,"Beer, Wine, and Liquor Stores",41.69551,-71.26463,597 Metacom Ave,Bristol,RI,02809,440010309021,564,5
zzz-222@62k-q22-n3q,,Claire D Mcintosh Refuge,Public Parks and Beaches,41.70998,-71.284269,Claire D Mcintosh Refuge,Bristol,RI,02809,440010309022,177,1
zzw-223@62k-pyg-3bk,,Rockwell School,Elementary and Secondary Schools,41.698342,-71.280624,1225 Hope St,Bristol,RI,02809,440010309022,75,2
zzz-222@62k-pyf-ygk,,ChildrenS Grove,Public Parks and Beaches,41.69634,-71.282852,Childrens Grove,Bristol,RI,02809,440010309022,67,3
zzw-222@62k-pyg-3bk,zzw-223@62k-pyg-3bk,Bristol Warren Regional Rockwell,Child Day Care Services,41.69845,-71.28066,1225 Hope St,Bristol,RI,02809,440010309022,60,4
zzz-222@62k-pyg-cbk,,Aaron Avenue,Public Parks and Beaches,41.698457,-71.291701,Aaron Avenue,Bristol,RI,02809,440010309022,31,5
zzz-222@62k-pyf-g6k,,Colt State Park,Public Parks and Beaches,41.68149,-71.29318,Colt State Park,Bristol,RI,02809,440010309023,3886,1
zzy-222@62k-py7-zj9,zzz-222@62k-pyf-g6k,Mount Hope Bridge,Public Parks and Beaches,41.676923,-71.298545,Rr 114,Bristol,RI,02809,440010309023,2919,2
zzw-222@62k-pyf-gzf,,Bristol Town Beach,Public Parks and Beaches,41.687894,-71.289951,Bristol Town Beach,Bristol,RI,02809,440010309023,1421,3
222-222@62k-pxd-z4v,,Sip N' Dip Donuts,Restaurants and Other Eating Places,41.677583,-71.278946,775 Hope St,Bristol,RI,02809,440010309023,469,4
zzz-222@62k-pyf-h5z,,Senior Center,Public Parks and Beaches,41.688084,-71.286939,Senior Center,Bristol,RI,02809,440010309023,205,5
zzz-222@62k-pxn-3bk,,Francesca Street,Public Parks and Beaches,41.683588,-71.264619,Francesca Street,Bristol,RI,02809,440010309024,2776,1
zzz-222@62k-pxd-xkf,,Thomas Park,Public Parks and Beaches,41.678169,-71.278243,Silver Creek Thomas Park,Bristol,RI,02809,440010309024,1051,2
222-222@62k-pxm-t5f,,Shell Oil,Gasoline Stations,41.693878,-71.263905,579 Metacom Ave,Bristol,RI,02809,440010309024,786,3
224-222@62k-pyg-8sq,,Dollar Tree,"General Merchandise Stores, including Warehouse Clubs and Supercenters",41.691926,-71.278358,10 Gooding Ave,Bristol,RI,02809,440010309024,613,4
zzz-222@62k-pxn-ffz,,Naomi Street,Public Parks and Beaches,41.689359,-71.276234,Naomi Street,Bristol,RI,02809,440010309024,535,5
225-222@62k-hxj-cwk,,Quaker Valley Mall,Shopping Center,41.675191,-71.500798,709 Quaker Ln,West Warwick,RI,02893,440030201011,1189,1
zzy-222@62k-hyj-kcq,,Dunkin',Restaurants and Other Eating Places,41.684549,-71.507414,275 Cowesett Ave Rt 3,West Warwick,RI,02893,440030201011,779,2
zzy-222@62k-hxj-ckf,225-222@62k-hxj-cwk,Condesa Restaurante Mexicano Warwick,Restaurants and Other Eating Places,41.674388,-71.501204,721 Quaker Ln,West Warwick,RI,02893,440030201011,495,3
zzw-225@62k-hyj-hwk,,Cellucci's Martial Arts & Fitness,Other Amusement and Recreation Industries,41.684208,-71.506465,255 Legris Ave,West Warwick,RI,02893,440030201011,369,4
226-223@62k-hxj-cwk,225-222@62k-hxj-cwk,Robert's Musical Instruments,"Sporting Goods, Hobby, and Musical Instrument Stores",41.675405,-71.501196,687 Quaker Ln,West Warwick,RI,02893,440030201011,367,5
zzy-222@62k-hxj-jgk,,Cardi's Furniture & Mattresses,Furniture Stores,41.669812,-71.500974,1681 Quaker Ln. Rt. 2,West Warwick,RI,02893,440030201012,470,1
222-222@62k-hxj-kpv,,SpringHill Suites by Marriott,Traveler Accommodation,41.668443,-71.503504,14 James P Murphy Ind Hwy,West Warwick,RI,02893,440030201012,429,2
222-222@62k-hxj-ch5,,Speedcraft Acura,Automobile Dealers,41.672622,-71.500361,883 Quaker Ln,West Warwick,RI,02893,440030201012,244,3
222-222@62k-hxj-mrk,,SPEEDCRAFT NISSAN,Automobile Dealers,41.672019,-71.50027,885 Quaker Ln,West Warwick,RI,02893,440030201012,228,4
222-222@62k-hxj-ks5,,Comfort Suites,Traveler Accommodation,41.669925,-71.505808,10 Keyes Way,West Warwick,RI,02893,440030201012,213,5
225-223@62k-hyc-kfz,,Walgreens,Health and Personal Care Stores,41.683977,-71.522836,1 Cowesett Ave,West Warwick,RI,02893,440030201013,597,1
224-222@62k-hyc-h3q,,CVS,Health and Personal Care Stores,41.683186,-71.524402,1734 Main St,West Warwick,RI,02893,440030201013,475,2
zzz-222@62k-hyc-jsq,,Flat Top Pond Park,Public Parks and Beaches,41.678596,-71.528004,Flat Top Pond Park,West Warwick,RI,02893,440030201013,237,3
225-222@62k-hyc-h3q,,Famous Pizza Of West Warwick,Restaurants and Other Eating Places,41.682705,-71.524777,1738 Main St,West Warwick,RI,02893,440030201013,216,4
zzz-222@62k-hyb-ce5,,Sabetta,Public Parks and Beaches,41.673239,-71.523402,Sabetta,West Warwick,RI,02893,440030201013,209,5
zzw-222@62k-hyj-fcq,,Cumberland Farms,Gasoline Stations,41.696034,-71.502982,295 Legris Ave,West Warwick,RI,02893,440030201021,1258,1
222-222@62k-hyj-ht9,,Cumberland Farms,Gasoline Stations,41.685304,-71.506199,278 Cowesett Ave,West Warwick,RI,02893,440030201021,1030,2
zzw-225@62k-hyj-ht9,,Dollar Tree,"General Merchandise Stores, including Warehouse Clubs and Supercenters",41.685386,-71.506735,272 Cowesett Ave,West Warwick,RI,02893,440030201021,623,3
zzw-222@62k-hyj-mp9,,KFC,Restaurants and Other Eating Places,41.687472,-71.501378,305 Quaker Ln,West Warwick,RI,02893,440030201021,488,4
224-222@62k-hyj-mkz,,L'il Rhody Ice Cream,Restaurants and Other Eating Places,41.6882,-71.501367,283 Quaker Ln,West Warwick,RI,02893,440030201021,404,5
222-226@62k-hyc-mkz,,New London Square,Shopping Center,41.683425,-71.52611,1745 Main St,West Warwick,RI,02893,440030201022,988,1
zzw-223@62k-hyc-mkz,222-226@62k-hyc-mkz,Master Homemade Donuts,Restaurants and Other Eating Places,41.683068,-71.525625,1745 Main St,West Warwick,RI,02893,440030201022,455,2
222-223@62k-hyc-mkz,222-226@62k-hyc-mkz,Family Dollar Stores,"General Merchandise Stores, including Warehouse Clubs and Supercenters",41.683326,-71.526418,1745 Main St,West Warwick,RI,02893,440030201022,323,3
zzz-222@62k-hyc-kcq,,Manchester Street Park,Public Parks and Beaches,41.685083,-71.524207,Manchester Street Park,West Warwick,RI,02893,440030201022,300,4
zzw-222@62k-hy9-t7q,,Estate Services,Used Merchandise Stores,41.686774,-71.524402,65 Manchester St,West Warwick,RI,02893,440030201022,227,5
224-222@62k-hyj-r6k,,Roch's Supermarket,Grocery Stores,41.69544,-71.521222,1475 Main St Ste 1,West Warwick,RI,02893,440030201023,649,1
226-222@62k-hyj-q2k,,Exxon Mobil,Gasoline Stations,41.69566,-71.518641,139 Legris Ave,West Warwick,RI,02893,440030201023,392,2
223-222@62k-hyj-k4v,,Cowesett Inn,Restaurants and Other Eating Places,41.685123,-71.509815,226 Cowesett Ave,West Warwick,RI,02893,440030201023,285,3
zzy-223@62k-hyj-rzf,,Saint Marys Crompton Rectory Cemetery,Death Care Services,41.693663,-71.520919,Saint Marys Crompton Rectory Cemetery,West Warwick,RI,02893,440030201023,223,4
zzw-223@62k-hyj-ygk,,Bayco,Gasoline Stations,41.684771,-71.516127,128 Cowesett Ave,West Warwick,RI,02893,440030201023,121,5
zzw-222@62k-hyh-tvz,,West Warwick Civic Center,Other Amusement and Recreation Industries,41.706586,-71.514711,100 Factory St,West Warwick,RI,02893,440030202001,1487,1
zzz-222@62k-hyh-qj9,,Riverpoint Park,Public Parks and Beaches,41.718271,-71.514705,Riverpoint Park,West Warwick,RI,02893,440030202001,1012,2
zzw-222@62k-hyh-nyv,,Thundermist Health Center West Warwick,Specialty (except Psychiatric and Substance Abuse) Hospitals,41.714781,-71.515027,186 Providence St,West Warwick,RI,02893,440030202001,528,3
223-222@62k-hyh-n89,,Imondi Eggs,Grocery Stores,41.716442,-71.515376,104 Hay St,West Warwick,RI,02893,440030202001,485,4
zzz-222@62k-hyg-vmk,,River Walk Phase,Public Parks and Beaches,41.709206,-71.518465,River Walk Phase,West Warwick,RI,02893,440030202001,423,5
223-222@62k-hyj-rp9,,Pat's Service Station,Gasoline Stations,41.696723,-71.522459,94 W Warwick Ave,West Warwick,RI,02893,440030202002,1073,1
228-222@62k-hyh-3yv,,A J's Restaurant,Restaurants and Other Eating Places,41.70075,-71.523073,1365 Main St,West Warwick,RI,02893,440030202002,745,2
225-222@62k-hy9-qxq,,Andrew Gazerro III DMD,Offices of Dentists,41.698734,-71.522508,1425 Main St,West Warwick,RI,02893,440030202002,200,3
zzw-222@62k-hyj-tvz,,Factory of Terror,Public Parks and Beaches,41.69722,-71.520024,3 Bridal Ave,West Warwick,RI,02893,440030202002,167,4
zzw-223@62k-hyj-tvz,,The Old Mill Flea Market,Used Merchandise Stores,41.697151,-71.519419,3 Bridal Ave,West Warwick,RI,02893,440030202002,75,5
224-223@62k-hy9-qpv,,Dunkin',Restaurants and Other Eating Places,41.696603,-71.523235,88 W Warwick Ave,West Warwick,RI,02893,440030202003,701,1
224-225@62k-hy9-qpv,,Metro by T Mobile Authorized Dealer,Electronics and Appliance Stores,41.696798,-71.523889,88 W Warwick Ave,West Warwick,RI,02893,440030202003,269,2
223-222@62k-hy9-qpv,,Joyal's Liquors Inc,"Beer, Wine, and Liquor Stores",41.696658,-71.523076,90 W Warwick Ave,West Warwick,RI,02893,440030202003,182,3
226-222@62k-hy9-n5z,,Prince Food Mart,Other Miscellaneous Store Retailers,41.695489,-71.527229,51 W Warwick Ave,West Warwick,RI,02893,440030202003,130,4
22b-222@62k-hy9-vj9,,Dreamland Learning Center Inc,Child Day Care Services,41.687266,-71.52877,110 Pulaski St,West Warwick,RI,02893,440030202003,107,5
224-223@62k-hyg-z2k,,Family Dollar Stores,"General Merchandise Stores, including Warehouse Clubs and Supercenters",41.715088,-71.524056,989 Main St,West Warwick,RI,02893,440030203001,389,1
22b-222@62k-hyg-yjv,,Ronzio Pizza & Subs,Restaurants and Other Eating Places,41.714431,-71.523981,1013 Main St,West Warwick,RI,02893,440030203001,137,2
222-222@62k-hyg-yqf,,St Anthony's Rectory,Religious Organizations,41.714893,-71.525583,10 Sunset Ave,West Warwick,RI,02893,440030203001,80,3
226-222@62k-hth-49z,,Phenix Baptist Church,Religious Organizations,41.720455,-71.532156,2 Fairview Ave,West Warwick,RI,02893,440030203001,30,4
22c-222@62k-hyg-z2k,,Fen's Express,Restaurants and Other Eating Places,41.715536,-71.524145,975 Main St,West Warwick,RI,02893,440030203001,18,5
zzw-222@62k-hyg-yn5,,Dollar General,"General Merchandise Stores, including Warehouse Clubs and Supercenters",41.712939,-71.524149,1029 Main St,West Warwick,RI,02893,440030203002,372,1
228-222@62k-hyg-wzf,,Shell Oil,Gasoline Stations,41.707887,-71.522275,6 Providence St,West Warwick,RI,02893,440030203002,366,2
222-222@62k-hyg-tqf,,House of Wu,Restaurants and Other Eating Places,41.709987,-71.5214,52 Providence St,West Warwick,RI,02893,440030203002,302,3
22g-222@62k-hyg-tvz,,Family Chiropractic Services,Offices of Other Health Practitioners,41.710447,-71.523202,1079 Main St Ste A,West Warwick,RI,02893,440030203002,199,4
zzw-222@62k-hyg-tsq,,West Warwick Public Library,Other Information Services,41.712002,-71.523795,1043 Main St,West Warwick,RI,02893,440030203002,171,5
zzw-222@62k-hyh-35z,,CVS,Health and Personal Care Stores,41.703795,-71.523819,1270 Main St,West Warwick,RI,02893,440030203003,599,1
zzw-222@62k-hyg-wzf,,Dollar Tree,"General Merchandise Stores, including Warehouse Clubs and Supercenters",41.707978,-71.522832,1125 Main St,West Warwick,RI,02893,440030203003,501,2
228-222@62k-hyh-3nq,,Ferrucci's New York System,Restaurants and Other Eating Places,41.704477,-71.523886,1246 Main St,West Warwick,RI,02893,440030203003,380,3
229-222@62k-hyh-5xq,,401 Reptiles,Other Miscellaneous Store Retailers,41.70631,-71.523382,1189 Main St,West Warwick,RI,02893,440030203003,307,4
22f-222@62k-hyh-hyv,,D'Angelo Sandwich Shops,Restaurants and Other Eating Places,41.705803,-71.523755,1199 Main St,West Warwick,RI,02893,440030203003,247,5
22d-222@62k-hyh-fcq,,Jazmin's Gifts & Novelties,"Office Supplies, Stationery, and Gift Stores",41.702762,-71.526354,115 Washington St,West Warwick,RI,02893,440030203004,335,1
zzw-225@62k-hyh-3bk,,Super V Toys,"Sporting Goods, Hobby, and Musical Instrument Stores",41.703899,-71.524962,19 Washington St,West Warwick,RI,02893,440030203004,206,2
227-222@62k-hy9-q9f,,Jc's Butcher Shop,Grocery Stores,41.701784,-71.525421,65 Brookside Ave,West Warwick,RI,02893,440030203004,201,3
zzz-222@62k-hyh-35z,,Arctic Gazebo,Public Parks and Beaches,41.703754,-71.524411,Arctic Gazebo,West Warwick,RI,02893,440030203004,187,4
228-222@62k-hy9-q4v,,Nacho Mamis Taco Shop,Restaurants and Other Eating Places,41.70093,-71.52846,231 Washington St,West Warwick,RI,02893,440030203004,148,5
222-222@62k-hy9-rp9,,Cumberland Farms,Gasoline Stations,41.700333,-71.528342,244 Washington St,West Warwick,RI,02893,440030203005,377,1
226-222@62k-hy9-rp9,,The Salvation Army,Used Merchandise Stores,41.7003,-71.529511,269 Washington St,West Warwick,RI,02893,440030203005,216,2
229-222@62k-hy9-q4v,,Aloha Pizza,Restaurants and Other Eating Places,41.700503,-71.528019,126 Roberts St,West Warwick,RI,02893,440030203005,145,3
229-222@62k-hy9-rp9,,LA Cafe,Restaurants and Other Eating Places,41.700657,-71.528783,245 Washington St,West Warwick,RI,02893,440030203005,80,4
223-222@62k-hy9-nqz,,Pare Service Center,Automotive Repair and Maintenance,41.696566,-71.53224,2 Andrews Ave,West Warwick,RI,02893,440030203005,69,5
zzw-222@62k-hth-tgk,,Ultimate Financial Solutions llc,Activities Related to Credit Intermediation,41.72674,-71.523585,115 Phenix Ave Ste 1,West Warwick,RI,02893,440030204001,66,1
zzy-222@62k-hth-tqf,,Rufus Wakefield Lot,Death Care Services,41.72434,-71.523537,Perry Street,West Warwick,RI,02893,440030204001,32,2
222-222@62k-hyh-yvz,,Dunkin',Restaurants and Other Eating Places,41.71637,-71.52297,970 Main St,West Warwick,RI,02893,440030204002,938,1
225-222@62k-hyj-28v,,Diggy's Ice Cream,Restaurants and Other Eating Places,41.717496,-71.523943,925 Main St,West Warwick,RI,02893,440030204002,331,2
229-222@62k-hyh-y5f,,Sunoco,Gasoline Stations,41.719716,-71.525299,888 Main St,West Warwick,RI,02893,440030204002,288,3
zzy-222@62k-hyj-45f,,Spin It Laundromat,Drycleaning and Laundry Services,41.72094,-71.526903,824 Main St,West Warwick,RI,02893,440030204002,198,4
223-222@62k-hyh-y5f,,Mac's Bowlaway Lanes,Other Amusement and Recreation Industries,41.719438,-71.524855,890 Main St,West Warwick,RI,02893,440030204002,140,5
227-222@62k-hth-3h5,,Cumberland Farms,Gasoline Stations,41.722415,-71.533271,704 Main St,West Warwick,RI,02893,440030204003,1035,1
zzw-222@62k-hth-35z,,Bill's Place Pizza,Restaurants and Other Eating Places,41.72229,-71.533958,707 Main St,West Warwick,RI,02893,440030204003,368,2
22b-222@62k-hth-3kf,,April Showers,Clothing Stores,41.721831,-71.532386,10 Highland St,West Warwick,RI,02893,440030204003,168,3
226-222@62k-hth-3kf,,Phenix Sportsmen's Club,Drinking Places (Alcoholic Beverages),41.721992,-71.533518,715 Main St,West Warwick,RI,02893,440030204003,81,4
222-223@62k-hth-6p9,,Stuff Wholesale,"Jewelry, Luggage, and Leather Goods Stores",41.721296,-71.531244,770 Main St,West Warwick,RI,02893,440030204003,74,5
224-222@62k-hzz-8d9,,Upscale Motor Group,Automotive Repair and Maintenance,41.725868,-71.488971,66 Aster St,West Warwick,RI,02893,440030205001,346,1
zzz-222@62k-j24-jn5,,Natick Park,Public Parks and Beaches,41.727588,-71.495458,Natick Park,West Warwick,RI,02893,440030205001,234,2
223-222@62k-hzz-3dv,,Stop & Gas,Gasoline Stations,41.729361,-71.487897,929 Providence St,West Warwick,RI,02893,440030205001,141,3
223-222@62k-j24-kmk,,St Joseph School,Elementary and Secondary Schools,41.725398,-71.492307,850 Wakefield St,West Warwick,RI,02893,440030205001,141,4
226-222@62k-hzz-85f,,Priority Auto,Automotive Repair and Maintenance,41.724358,-71.490248,5 Aster St,West Warwick,RI,02893,440030205001,65,5
223-222@62k-j24-kpv,,CVS,Health and Personal Care Stores,41.723992,-71.491896,834 Providence St,West Warwick,RI,02893,440030205002,883,1
222-222@62k-j23-x5z,,Midville Golf Club,Other Amusement and Recreation Industries,41.722532,-71.501263,100 Lombardi Ln,West Warwick,RI,02893,440030205002,380,2
zzw-222@62k-j24-7bk,,West Warwick Country Club,Other Amusement and Recreation Industries,41.723237,-71.513081,335 Wakefield St,West Warwick,RI,02893,440030205002,327,3
227-222@62k-j26-c3q,,Fish Bowl Aquarium,Other Miscellaneous Store Retailers,41.720181,-71.490978,725 Providence St,West Warwick,RI,02893,440030205002,159,4
zzw-222@62k-j26-835,,Natick Mart,Grocery Stores,41.719733,-71.491318,703 Providence St,West Warwick,RI,02893,440030205002,119,5
226-223@62k-j25-hkf,,Speedway,Gasoline Stations,41.711819,-71.501084,346 Providence St,West Warwick,RI,02893,440030205003,696,1
225-223@62k-j25-hkf,226-223@62k-j25-hkf,Puff Puff Paulies Smoke Shop,Other Miscellaneous Store Retailers,41.711877,-71.500991,350 Providence St,West Warwick,RI,02893,440030205003,429,2
226-222@62k-j25-hkf,226-223@62k-j25-hkf,Westcott House,Restaurants and Other Eating Places,41.711858,-71.501437,346 Providence St,West Warwick,RI,02893,440030205003,246,3
zzy-222@62k-j26-9pv,,Twisted Pizza,Restaurants and Other Eating Places,41.716123,-71.494818,568 Providence St,West Warwick,RI,02893,440030205003,171,4
222-222@62k-j25-hwk,,UnWine'd Beer & Wine Lounge,Drinking Places (Alcoholic Beverages),41.71211,-71.500456,400 Providence St,West Warwick,RI,02893,440030205003,85,5
zzw-222@62k-hth-5zz,,Bill's Package Store,"Beer, Wine, and Liquor Stores",41.723875,-71.534392,672 Main St,Coventry,RI,02816,440030206011,221,1
zzw-222@62k-htg-y35,,Riverview Healthcare Community,Nursing Care Facilities (Skilled Nursing Facilities),41.727494,-71.539789,546 Main St,Coventry,RI,02816,440030206011,172,2
224-222@62k-hth-7h5,,Hash Ny System,Restaurants and Other Eating Places,41.724274,-71.535266,656 Main St,Coventry,RI,02816,440030206011,144,3
227-222@62k-hth-7h5,,Harris Bar & Grill,Drinking Places (Alcoholic Beverages),41.724103,-71.535013,666 Main St,Coventry,RI,02816,440030206011,128,4
zzz-222@62k-hth-789,,Harris Mill,Public Parks and Beaches,41.725076,-71.538499,Harris Mill,West Warwick,RI,02893,440030206011,64,5
zzy-222@62k-hyh-8vz,,Greenwood Cemetery,Death Care Services,41.714829,-71.537505,Fairview Avenue,Coventry,RI,02816,440030206012,552,1
zzz-222@62k-hyb-3wk,,Truman Hieghts Conservation Area,Public Parks and Beaches,41.70459,-71.536714,Truman Hieghts Conservation Area,Coventry,RI,02816,440030206012,168,2
223-222@62k-hym-t5f,,Hattoy's Nursery & Garden Center,Lawn and Garden Equipment and Supplies Stores,41.709898,-71.545725,315 Blackrock Rd,Coventry,RI,02816,440030206012,153,3
zzw-222@62k-hyb-2ff,,Budzie's Nursery,Lawn and Garden Equipment and Supplies Stores,41.701668,-71.542401,429 Fairview Ave,Coventry,RI,02816,440030206012,93,4
222-222@62k-hyh-8sq,,Church of the Apostles,Religious Organizations,41.713163,-71.534898,170 Fairview Ave,Coventry,RI,02816,440030206012,66,5
zzz-222@62k-hyd-ndv,,Foster Memorial Park,Public Parks and Beaches,41.697995,-71.564461,Foster Memorial Park,Coventry,RI,02816,440030206013,895,1
222-222@62k-hym-gx5,,Cumberland Farms,Gasoline Stations,41.708165,-71.557836,436 Knotty Oak Rd,Coventry,RI,02816,440030206013,415,2
222-222@62k-hyd-pd9,,Alan Shawn Feinstein Ms Of Cov,Elementary and Secondary Schools,41.696303,-71.561061,15 Foster Dr,Coventry,RI,02816,440030206013,363,3
zzz-222@62k-j88-bx5,,John H Giblin Memorial Recreation Area,Public Parks and Beaches,41.709988,-71.56775,John H Giblin Memorial Recreation Area,Coventry,RI,02816,440030206013,141,4
zzy-222@62k-hym-bff,,Thomas Cruff Lot Cemetery,Death Care Services,41.714944,-71.55818,Knotty Oak Road,Coventry,RI,02816,440030206013,28,5
zzw-222@62k-hyk-tqf,,Blackrock School,Elementary and Secondary Schools,41.71282,-71.552001,12 La Casa Dr,Coventry,RI,02816,440030206014,91,1
zzz-222@62k-hyn-26k,,Red Oak Estates,Public Parks and Beaches,41.721821,-71.552081,Red Oak Estates,Coventry,RI,02816,440030206014,61,2
zzw-222@62k-hym-mkz,,Asa Arnold Lot Cemetery,Death Care Services,41.717455,-71.549012,31 Hornbeam Rd,Coventry,RI,02816,440030206014,43,3
228-222@62k-hyn-35z,,Nathaniel Chace Lot Cemetery,Death Care Services,41.71954,-71.548376,47 S Pond Dr,Coventry,RI,02816,440030206014,38,4
227-222@62k-hyk-wp9,,Smitty's Auto Service,Automotive Repair and Maintenance,41.709468,-71.553999,68 Gervais St,Coventry,RI,02816,440030206014,28,5
